id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
20260523013-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_005,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523013-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_005,-5.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523013-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_005,247.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_006,184.66,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_006,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_006,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_006,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_006,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_006,184.66,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_006,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_008-1,2026-05-23,aFRR,POS_006,190.07,PROVIDER_TO_GRID,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_006,138.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_006,138.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_006,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_006,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_006,85.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_006,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_006,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_006,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_006,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_006,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_006,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_006,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_006,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_006,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_006,-10.0,GRID_TO_PROVIDER,21.0,21.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_006,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_006,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_006,10.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_006,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_006,-128.1,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_006,0.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_006,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_006,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_006,-5.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523014-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_006,247.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_007,254.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_007,184.61,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_007,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_007,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_007,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_007,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_007,184.61,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_007,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_008-1,2026-05-23,aFRR,POS_007,190.07,PROVIDER_TO_GRID,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_007,138.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_007,138.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_007,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_007,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_007,85.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_007,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_007,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_007,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_007,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_007,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_007,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_007,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_007,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_007,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_007,-10.0,GRID_TO_PROVIDER,21.0,21.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_007,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_007,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_007,10.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_007,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_007,-128.13,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_007,0.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_007,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_007,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523015-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_007,-5.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_008,245.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_008,178.09,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_008,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_008,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_008,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_008,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_008,178.09,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_008,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_008-1,2026-05-23,aFRR,POS_008,190.07,PROVIDER_TO_GRID,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_008,134.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_008,134.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_008,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_008,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_008,85.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_008,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_008,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_008,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_008,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_008,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_008,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_008,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_008,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_008,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_008,-10.0,GRID_TO_PROVIDER,21.0,21.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_008,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_008,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_008,10.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_008,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_008,-132.79,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_008,0.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_008,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_008,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523016-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_008,-5.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_009,242.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_009,177.11,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_009,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_009,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_009,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_009,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_009,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_008-1,2026-05-23,aFRR,POS_009,190.07,PROVIDER_TO_GRID,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_009,133.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_009,133.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_009,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_009,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_009,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_009,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_009,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_009,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_009,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_009,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_009,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_009,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_009,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_009,-10.0,GRID_TO_PROVIDER,21.0,21.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_009,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_009,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_009,10.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_009,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_009,-133.49,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_009,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_009,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_009,-5.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523017-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_009,142.12,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_010,244.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_010,174.35,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_010,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_010,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_010,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_010,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_010,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_008-1,2026-05-23,aFRR,POS_010,190.07,PROVIDER_TO_GRID,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_010,131.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_010,131.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_010,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_010,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_010,85.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_010,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_010,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_010,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_010,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_010,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_010,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_010,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_010,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_010,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_010,-10.0,GRID_TO_PROVIDER,20.0,20.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_010,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_010,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_010,10.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_010,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523018-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_010,-135.46,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
