id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
20260226011-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_011,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_011,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_011,90.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_011,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_011,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_011,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_011,90.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_011,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_011,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_011,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_011,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_011,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_011,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226011-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_011,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_012,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_012,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_012,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_012,-200.0,GRID_TO_PROVIDER,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_012,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_012,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_012,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_012,-29.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_012,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_012,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_012,-186.22,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_012,20.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_012,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_012,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_012,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_012,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_012,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_012,90.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_012,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_012,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_012,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_012,90.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_012,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_012,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_012,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_012,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_012,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_012,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226012-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_012,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_013,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_013,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_013,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_013,-200.0,GRID_TO_PROVIDER,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_013,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_013,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_013,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_013,-29.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_013,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_013,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_013,-185.56,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_013,20.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_013,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_013,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_013,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_013,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_013,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_013,90.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_013,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_013,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_013,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_013,90.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_013,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_013,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_013,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_013,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_013,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_013,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226013-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_013,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_014,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_014,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_014,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_014,-200.0,GRID_TO_PROVIDER,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_014,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_014,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_014,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_014,-29.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_014,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_014,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_014,-185.61,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_014,20.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_014,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_014,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_014,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_014,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_014,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_014,90.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_014,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_014,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_014,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_014,90.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_014,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_014,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_014,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_014,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_014,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_014,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226014-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_014,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_015,-200.0,GRID_TO_PROVIDER,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_015,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_015,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_015,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_015,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_015,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_015,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_015,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_015,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_015,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_015,-29.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_015,-184.29,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_015,96.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_015,96.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_015,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_015,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_015,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_015,20.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_015,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_015,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_015,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_015,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_015,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_015,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_015,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_015,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_015,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_015,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226015-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_015,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_016,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_016,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_016,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_016,-200.0,GRID_TO_PROVIDER,14.0,14.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_016,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_016,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_016,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_016,-29.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_016,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_016,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_016,-192.87,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_016,20.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_016,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_016,189.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_009-1,2026-02-26,aFRR,POS_016,165.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_016,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_016,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_043-1,2026-02-26,aFRR,POS_016,90.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_016,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_016,130.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_016,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_016,90.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_016,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_016,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_016,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_016,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_097-1,2026-02-26,aFRR,POS_016,85.0,PROVIDER_TO_GRID,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_016,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226016-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_016,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226017-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_017,-5.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226017-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_017,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
