date,period,supply,demand,balance
2025-06-04,67,1644.81,1644.812,0.002
2025-06-04,68,1634.06,1634.062,0.002
2025-06-04,69,1819.427,1819.428,0.001
2025-06-04,70,1738.452,1738.453,0.001
2025-06-04,71,1732.027,1732.028,0.001
2025-06-04,72,1685.002,1685.003,0.001
2025-06-04,73,1881.956,1881.958,0.002
2025-06-04,74,1762.706,1762.708,0.002
2025-06-04,75,1741.631,1741.633,0.002
2025-06-04,76,1766.781,1766.783,0.002
2025-06-04,77,1990.778,1990.78,0.002
2025-06-04,78,1947.353,1947.355,0.002
2025-06-04,79,1966.053,1966.055,0.002
2025-06-04,80,2001.778,2001.78,0.002
2025-06-04,81,1726.309,1726.311,0.002
2025-06-04,82,1678.009,1678.011,0.002
2025-06-04,83,1699.484,1699.486,0.002
2025-06-04,84,1708.509,1708.511,0.002
2025-06-04,85,1838.178,1838.179,0.001
2025-06-04,86,1813.128,1813.129,0.001
2025-06-04,87,1871.453,1871.454,0.001
2025-06-04,88,1878.578,1878.579,0.001
2025-06-04,89,1874.437,1874.438,0.001
2025-06-04,90,1859.187,1859.188,0.001
2025-06-04,91,1869.212,1869.213,0.001
2025-06-04,92,1914.312,1914.313,0.001
2025-06-04,93,1871.25,1871.251,0.001
2025-06-04,94,1866.8,1866.801,0.001
2025-06-04,95,1873.35,1873.351,0.001
2025-06-04,96,1901.375,1901.376,0.001
2025-06-05,1,1402.115,1402.117,0.002
2025-06-05,2,1366.99,1366.992,0.002
2025-06-05,3,1357.765,1357.767,0.002
2025-06-05,4,1374.865,1374.867,0.002
2025-06-05,5,1419.243,1419.245,0.002
2025-06-05,6,1400.543,1400.545,0.002
2025-06-05,7,1397.468,1397.47,0.002
2025-06-05,8,1431.943,1431.945,0.002
2025-06-05,9,1512.78,1512.782,0.002
2025-06-05,10,1530.705,1530.707,0.002
2025-06-05,11,1541.18,1541.182,0.002
2025-06-05,12,1534.48,1534.482,0.002
2025-06-05,13,1515.828,1515.829,0.001
2025-06-05,14,1503.803,1503.804,0.001
2025-06-05,15,1490.953,1490.954,0.001
2025-06-05,16,1490.828,1490.829,0.001
2025-06-05,17,1424.425,1424.427,0.002
2025-06-05,18,1454.05,1454.052,0.002
2025-06-05,19,1441.15,1441.152,0.002
2025-06-05,20,1459.175,1459.177,0.002
2025-06-05,21,1393.008,1393.01,0.002
2025-06-05,22,1391.083,1391.085,0.002
2025-06-05,23,1387.233,1387.235,0.002
2025-06-05,24,1416.583,1416.585,0.002
2025-06-05,25,1554.12,1554.122,0.002
2025-06-05,26,1430.82,1430.822,0.002
2025-06-05,27,1465.17,1465.172,0.002
2025-06-05,28,1649.595,1649.597,0.002
2025-06-05,29,1919.623,1919.625,0.002
2025-06-05,30,1902.798,1902.8,0.002
2025-06-05,31,1895.648,1895.65,0.002
2025-06-05,32,1867.998,1868.0,0.002
2025-06-05,33,1940.57,1940.571,0.001
2025-06-05,34,1883.745,1883.746,0.001
2025-06-05,35,1855.045,1855.046,0.001
2025-06-05,36,1868.32,1868.321,0.001
2025-06-05,37,1980.96,1980.961,0.001
2025-06-05,38,1888.71,1888.711,0.001
2025-06-05,39,1843.285,1843.286,0.001
2025-06-05,40,1857.485,1857.486,0.001
2025-06-05,41,1836.943,1836.945,0.002
2025-06-05,42,1866.218,1866.22,0.002
2025-06-05,43,1880.143,1880.145,0.002
2025-06-05,44,1951.493,1951.495,0.002
2025-06-05,45,1829.475,1829.477,0.002
2025-06-05,46,1821.25,1821.252,0.002
2025-06-05,47,1837.925,1837.927,0.002
2025-06-05,48,1891.45,1891.452,0.002
2025-06-05,49,1598.815,1598.816,0.001
2025-06-05,50,1578.89,1578.891,0.001
2025-06-05,51,1616.965,1616.966,0.001
2025-06-05,52,1610.34,1610.341,0.001
2025-06-05,53,1452.531,1452.534,0.003
2025-06-05,54,1457.456,1457.459,0.003
2025-06-05,55,1463.631,1463.634,0.003
2025-06-05,56,1472.781,1472.784,0.003
2025-06-05,57,1506.664,1506.666,0.002
2025-06-05,58,1506.839,1506.841,0.002
2025-06-05,59,1520.364,1520.366,0.002
2025-06-05,60,1562.864,1562.866,0.002
2025-06-05,61,1437.82,1437.822,0.002
2025-06-05,62,1448.845,1448.847,0.002
2025-06-05,63,1481.62,1481.622,0.002
2025-06-05,64,1655.67,1655.672,0.002
2025-06-05,65,2135.159,2135.162,0.003
2025-06-05,66,2028.484,2028.487,0.003
2025-06-05,67,1892.734,1892.737,0.003
2025-06-05,68,1891.634,1891.637,0.003
2025-06-05,69,2318.105,2318.107,0.002
2025-06-05,70,2139.88,2139.882,0.002
2025-06-05,71,2025.105,2025.107,0.002
2025-06-05,72,1921.055,1921.057,0.002
2025-06-05,73,2143.174,2143.176,0.002
2025-06-05,74,1980.524,1980.526,0.002
2025-06-05,75,1891.524,1891.526,0.002
2025-06-05,76,1804.924,1804.926,0.002
2025-06-05,77,2057.406,2057.407,0.001
2025-06-05,78,2027.281,2027.282,0.001
2025-06-05,79,1982.056,1982.057,0.001
2025-06-05,80,1923.506,1923.507,0.001
2025-06-05,81,1782.317,1782.318,0.001
2025-06-05,82,1703.742,1703.743,0.001
2025-06-05,83,1727.367,1727.368,0.001
2025-06-05,84,1745.342,1745.343,0.001
2025-06-05,85,1979.804,1979.805,0.001
2025-06-05,86,1943.079,1943.08,0.001
2025-06-05,87,1899.829,1899.83,0.001
2025-06-05,88,1966.929,1966.93,0.001
2025-06-05,89,1886.205,1886.208,0.003
2025-06-05,90,1902.305,1902.308,0.003
2025-06-05,91,1829.33,1829.333,0.003
2025-06-05,92,1868.205,1868.208,0.003
2025-06-05,93,1698.147,1698.148,0.001
2025-06-05,94,1683.697,1683.698,0.001
2025-06-05,95,1701.897,1701.898,0.001
2025-06-05,96,1746.322,1746.323,0.001
2025-06-06,1,1599.138,1599.14,0.002
2025-06-06,2,1574.413,1574.415,0.002
2025-06-06,3,1595.838,1595.84,0.002
2025-06-06,4,1612.538,1612.54,0.002
2025-06-06,5,1583.217,1583.219,0.002
2025-06-06,6,1565.767,1565.769,0.002
2025-06-06,7,1562.992,1562.994,0.002
2025-06-06,8,1564.817,1564.819,0.002
2025-06-06,9,1644.825,1644.827,0.002
2025-06-06,10,1641.625,1641.627,0.002
2025-06-06,11,1646.775,1646.777,0.002
2025-06-06,12,1649.0,1649.002,0.002
2025-06-06,13,1671.971,1671.972,0.001
2025-06-06,14,1673.371,1673.372,0.001
2025-06-06,15,1671.521,1671.522,0.001
2025-06-06,16,1677.821,1677.822,0.001
2025-06-06,17,1661.944,1661.946,0.002
2025-06-06,18,1652.294,1652.296,0.002
2025-06-06,19,1647.569,1647.571,0.002
2025-06-06,20,1656.369,1656.371,0.002
2025-06-06,21,1625.093,1625.095,0.002
2025-06-06,22,1620.818,1620.82,0.002
2025-06-06,23,1627.943,1627.945,0.002
2025-06-06,24,1657.118,1657.12,0.002
2025-06-06,25,1574.909,1574.912,0.003
2025-06-06,26,1503.834,1503.837,0.003
2025-06-06,27,1506.959,1506.962,0.003
2025-06-06,28,1546.484,1546.487,0.003
2025-06-06,29,1510.716,1510.717,0.001
2025-06-06,30,1482.341,1482.342,0.001
2025-06-06,31,1436.466,1436.467,0.001
2025-06-06,32,1444.291,1444.292,0.001
2025-06-06,33,1413.298,1413.301,0.003
2025-06-06,34,1384.473,1384.476,0.003
2025-06-06,35,1357.648,1357.651,0.003
2025-06-06,36,1429.873,1429.876,0.003
2025-06-06,37,1519.589,1519.591,0.002
2025-06-06,38,1426.114,1426.116,0.002
2025-06-06,39,1448.164,1448.166,0.002
2025-06-06,40,1549.989,1549.991,0.002
2025-06-06,41,1538.087,1538.09,0.003
2025-06-06,42,1540.712,1540.715,0.003
2025-06-06,43,1562.512,1562.515,0.003
2025-06-06,44,1628.887,1628.89,0.003
2025-06-06,45,1592.831,1592.834,0.003
2025-06-06,46,1606.606,1606.609,0.003
2025-06-06,47,1574.681,1574.684,0.003
2025-06-06,48,1599.731,1599.734,0.003
2025-06-06,49,1616.67,1616.671,0.001
2025-06-06,50,1620.57,1620.571,0.001
2025-06-06,51,1600.395,1600.396,0.001
2025-06-06,52,1600.97,1600.971,0.001
2025-06-06,53,1532.812,1532.814,0.002
2025-06-06,54,1513.087,1513.089,0.002
2025-06-06,55,1523.987,1523.989,0.002
2025-06-06,56,1555.387,1555.389,0.002
2025-06-06,57,1588.021,1588.022,0.001
2025-06-06,58,1605.871,1605.872,0.001
2025-06-06,59,1641.946,1641.947,0.001
2025-06-06,60,1646.446,1646.447,0.001
2025-06-06,61,1830.266,1830.268,0.002
2025-06-06,62,1838.066,1838.068,0.002
2025-06-06,63,1836.791,1836.793,0.002
2025-06-06,64,1847.216,1847.218,0.002
2025-06-06,65,2211.612,2211.614,0.002
2025-06-06,66,2197.912,2197.914,0.002
2025-06-06,67,2200.287,2200.289,0.002
2025-06-06,68,2206.612,2206.614,0.002
2025-06-06,69,2016.57,2016.572,0.002
2025-06-06,70,1996.47,1996.472,0.002
2025-06-06,71,1993.67,1993.672,0.002
2025-06-06,72,1994.47,1994.472,0.002
2025-06-06,73,1892.356,1892.358,0.002
2025-06-06,74,1887.331,1887.333,0.002
2025-06-06,75,1884.081,1884.083,0.002
2025-06-06,76,1887.231,1887.233,0.002
2025-06-06,77,1879.547,1879.548,0.001
2025-06-06,78,1871.497,1871.498,0.001
2025-06-06,79,1875.397,1875.398,0.001
2025-06-06,80,1871.322,1871.323,0.001
2025-06-06,81,1786.207,1786.208,0.001
2025-06-06,82,1790.457,1790.458,0.001
2025-06-06,83,1789.657,1789.658,0.001
2025-06-06,84,1789.582,1789.583,0.001
2025-06-06,85,1798.204,1798.206,0.002
2025-06-06,86,1756.529,1756.531,0.002
2025-06-06,87,1750.854,1750.856,0.002
2025-06-06,88,1831.404,1831.406,0.002
2025-06-06,89,1965.041,1965.043,0.002
2025-06-06,90,1945.891,1945.893,0.002
2025-06-06,91,1926.841,1926.843,0.002
2025-06-06,92,1942.041,1942.043,0.002
2025-06-06,93,1811.15,1811.152,0.002
2025-06-06,94,1806.5,1806.502,0.002
2025-06-06,95,1810.775,1810.777,0.002
2025-06-06,96,1812.675,1812.677,0.002
2025-06-07,1,1796.559,1796.561,0.002
2025-06-07,2,1836.309,1836.311,0.002
2025-06-07,3,1875.184,1875.186,0.002
2025-06-07,4,1910.709,1910.711,0.002
2025-06-07,5,1932.927,1932.929,0.002
2025-06-07,6,1937.502,1937.504,0.002
2025-06-07,7,1941.227,1941.229,0.002
2025-06-07,8,1980.277,1980.279,0.002
2025-06-07,9,1901.249,1901.25,0.001
2025-06-07,10,1898.199,1898.2,0.001
2025-06-07,11,1896.974,1896.975,0.001
2025-06-07,12,1921.224,1921.225,0.001
2025-06-07,13,1825.538,1825.539,0.001
2025-06-07,14,1827.388,1827.389,0.001
2025-06-07,15,1830.863,1830.864,0.001
2025-06-07,16,1852.963,1852.964,0.001
2025-06-07,17,1810.876,1810.878,0.002
2025-06-07,18,1770.676,1770.678,0.002
2025-06-07,19,1828.476,1828.478,0.002
2025-06-07,20,1813.651,1813.653,0.002
2025-06-07,21,1585.336,1585.338,0.002
2025-06-07,22,1664.061,1664.063,0.002
2025-06-07,23,1614.761,1614.763,0.002
2025-06-07,24,1674.136,1674.138,0.002
2025-06-07,25,1438.646,1438.647,0.001
2025-06-07,26,1439.671,1439.672,0.001
2025-06-07,27,1494.396,1494.397,0.001
2025-06-07,28,1611.996,1611.997,0.001
2025-06-07,29,1368.767,1368.769,0.002
2025-06-07,30,1275.192,1275.194,0.002
2025-06-07,31,1339.267,1339.269,0.002
2025-06-07,32,1454.492,1454.494,0.002
2025-06-07,33,1422.476,1422.477,0.001
2025-06-07,34,1304.701,1304.702,0.001
2025-06-07,35,1437.351,1437.352,0.001
2025-06-07,36,1490.676,1490.677,0.001
2025-06-07,37,1758.076,1758.078,0.002
2025-06-07,38,1695.551,1695.553,0.002
2025-06-07,39,1796.026,1796.028,0.002
2025-06-07,40,2021.101,2021.103,0.002
2025-06-07,41,1669.084,1669.085,0.001
2025-06-07,42,1660.134,1660.135,0.001
2025-06-07,43,1698.334,1698.335,0.001
2025-06-07,44,2149.384,2149.385,0.001
2025-06-07,45,1477.288,1477.29,0.002
2025-06-07,46,1446.588,1446.59,0.002
2025-06-07,47,1516.038,1516.04,0.002
2025-06-07,48,1523.788,1523.79,0.002
2025-06-07,49,1614.261,1614.263,0.002
2025-06-07,50,1620.286,1620.288,0.002
2025-06-07,51,1640.486,1640.488,0.002
2025-06-07,52,1638.461,1638.463,0.002
2025-06-07,53,2151.266,2151.267,0.001
2025-06-07,54,2069.816,2069.817,0.001
2025-06-07,55,2014.991,2014.992,0.001
2025-06-07,56,1991.466,1991.467,0.001
2025-06-07,57,2182.231,2182.233,0.002
2025-06-07,58,2062.031,2062.033,0.002
2025-06-07,59,2034.256,2034.258,0.002
2025-06-07,60,2115.256,2115.258,0.002
2025-06-07,61,2173.627,2173.628,0.001
2025-06-07,62,2171.902,2171.903,0.001
2025-06-07,63,2159.352,2159.353,0.001
2025-06-07,64,2217.627,2217.628,0.001
2025-06-07,65,2421.569,2421.571,0.002
2025-06-07,66,2363.669,2363.671,0.002
2025-06-07,67,2330.644,2330.646,0.002
2025-06-07,68,2266.969,2266.971,0.002
2025-06-07,69,2278.179,2278.181,0.002
2025-06-07,70,2031.204,2031.206,0.002
2025-06-07,71,1928.904,1928.906,0.002
2025-06-07,72,2004.029,2004.031,0.002
2025-06-07,73,1973.16,1973.162,0.002
2025-06-07,74,1773.435,1773.437,0.002
2025-06-07,75,1769.06,1769.062,0.002
2025-06-07,76,1778.035,1778.037,0.002
2025-06-07,77,1890.56,1890.561,0.001
2025-06-07,78,1894.485,1894.486,0.001
2025-06-07,79,1888.335,1888.336,0.001
2025-06-07,80,1912.585,1912.586,0.001
2025-06-07,81,1924.148,1924.149,0.001
2025-06-07,82,1897.673,1897.674,0.001
2025-06-07,83,1930.373,1930.374,0.001
2025-06-07,84,1947.248,1947.249,0.001
2025-06-07,85,1869.17,1869.172,0.002
2025-06-07,86,1817.895,1817.897,0.002
2025-06-07,87,1846.02,1846.022,0.002
2025-06-07,88,1925.395,1925.397,0.002
2025-06-07,89,2027.822,2027.824,0.002
2025-06-07,90,1997.547,1997.549,0.002
2025-06-07,91,2016.372,2016.374,0.002
2025-06-07,92,2063.022,2063.024,0.002
2025-06-07,93,2145.393,2145.394,0.001
2025-06-07,94,2167.468,2167.469,0.001
2025-06-07,95,2175.068,2175.069,0.001
2025-06-07,96,2217.293,2217.294,0.001
2025-06-08,1,2127.358,2127.359,0.001
2025-06-08,2,2153.308,2153.309,0.001
2025-06-08,3,2154.133,2154.134,0.001
2025-06-08,4,2168.883,2168.884,0.001
2025-06-08,5,2161.038,2161.04,0.002
2025-06-08,6,2189.113,2189.115,0.002
2025-06-08,7,2178.838,2178.84,0.002
2025-06-08,8,2180.488,2180.49,0.002
2025-06-08,9,2122.6,2122.602,0.002
2025-06-08,10,2110.8,2110.802,0.002
2025-06-08,11,2110.075,2110.077,0.002
2025-06-08,12,2122.45,2122.452,0.002
2025-06-08,13,2057.191,2057.193,0.002
2025-06-08,14,2060.916,2060.918,0.002
2025-06-08,15,2061.916,2061.918,0.002
2025-06-08,16,2078.541,2078.543,0.002
2025-06-08,17,1978.57,1978.572,0.002
2025-06-08,18,1965.02,1965.022,0.002
2025-06-08,19,1987.47,1987.472,0.002
2025-06-08,20,1996.27,1996.272,0.002
2025-06-08,21,1894.251,1894.252,0.001
2025-06-08,22,1898.651,1898.652,0.001
2025-06-08,23,1891.001,1891.002,0.001
2025-06-08,24,1890.051,1890.052,0.001
2025-06-08,25,1733.668,1733.67,0.002
2025-06-08,26,1723.468,1723.47,0.002
2025-06-08,27,1739.618,1739.62,0.002
2025-06-08,28,1782.868,1782.87,0.002
2025-06-08,29,1664.883,1664.885,0.002
2025-06-08,30,1658.758,1658.76,0.002
2025-06-08,31,1718.658,1718.66,0.002
2025-06-08,32,1771.433,1771.435,0.002
2025-06-08,33,1659.799,1659.8,0.001
2025-06-08,34,1583.824,1583.825,0.001
2025-06-08,35,1529.374,1529.375,0.001
2025-06-08,36,1505.074,1505.075,0.001
2025-06-08,37,1537.395,1537.397,0.002
2025-06-08,38,1539.895,1539.897,0.002
2025-06-08,39,1538.02,1538.022,0.002
2025-06-08,40,1541.495,1541.497,0.002
2025-06-08,41,1661.736,1661.738,0.002
2025-06-08,42,1634.336,1634.338,0.002
2025-06-08,43,1629.236,1629.238,0.002
2025-06-08,44,1635.986,1635.988,0.002
2025-06-08,45,1541.908,1541.91,0.002
2025-06-08,46,1522.508,1522.51,0.002
2025-06-08,47,1507.858,1507.86,0.002
2025-06-08,48,1524.258,1524.26,0.002
2025-06-08,49,1559.905,1559.907,0.002
2025-06-08,50,1558.155,1558.157,0.002
2025-06-08,51,1527.855,1527.857,0.002
2025-06-08,52,1542.505,1542.507,0.002
2025-06-08,53,1580.284,1580.285,0.001
2025-06-08,54,1561.759,1561.76,0.001
2025-06-08,55,1560.834,1560.835,0.001
2025-06-08,56,1574.209,1574.21,0.001
2025-06-08,57,1685.19,1685.192,0.002
2025-06-08,58,1677.865,1677.867,0.002
2025-06-08,59,1679.215,1679.217,0.002
2025-06-08,60,1686.465,1686.467,0.002
2025-06-08,61,1778.887,1778.888,0.001
2025-06-08,62,1778.487,1778.488,0.001
2025-06-08,63,1778.587,1778.588,0.001
2025-06-08,64,1783.112,1783.113,0.001
2025-06-08,65,1798.641,1798.643,0.002
2025-06-08,66,1790.916,1790.918,0.002
2025-06-08,67,1786.791,1786.793,0.002
2025-06-08,68,1822.766,1822.768,0.002
2025-06-08,69,1954.101,1954.102,0.001
2025-06-08,70,1793.076,1793.077,0.001
2025-06-08,71,1856.626,1856.627,0.001
2025-06-08,72,1860.751,1860.752,0.001
2025-06-08,73,1908.004,1908.006,0.002
2025-06-08,74,1876.404,1876.406,0.002
2025-06-08,75,1864.804,1864.806,0.002
2025-06-08,76,1861.829,1861.831,0.002
2025-06-08,77,1992.485,1992.488,0.003
2025-06-08,78,1996.46,1996.463,0.003
2025-06-08,79,2002.91,2002.913,0.003
2025-06-08,80,2014.535,2014.538,0.003
2025-06-08,81,2057.283,2057.284,0.001
2025-06-08,82,2058.133,2058.134,0.001
2025-06-08,83,2057.008,2057.009,0.001
2025-06-08,84,2057.858,2057.859,0.001
2025-06-08,85,1981.203,1981.206,0.003
2025-06-08,86,1960.703,1960.706,0.003
2025-06-08,87,1958.953,1958.956,0.003
2025-06-08,88,1984.078,1984.081,0.003
2025-06-08,89,1993.431,1993.432,0.001
2025-06-08,90,1977.581,1977.582,0.001
2025-06-08,91,1976.056,1976.057,0.001
2025-06-08,92,2035.656,2035.657,0.001
2025-06-08,93,2024.534,2024.535,0.001
2025-06-08,94,2012.859,2012.86,0.001
2025-06-08,95,2023.734,2023.735,0.001
2025-06-08,96,2073.834,2073.835,0.001
2025-06-09,1,1930.67,1930.672,0.002
2025-06-09,2,1912.195,1912.197,0.002
2025-06-09,3,1902.37,1902.372,0.002
2025-06-09,4,1901.845,1901.847,0.002
2025-06-09,5,1866.398,1866.4,0.002
2025-06-09,6,1862.023,1862.025,0.002
2025-06-09,7,1864.098,1864.1,0.002
2025-06-09,8,1864.323,1864.325,0.002
2025-06-09,9,1875.147,1875.148,0.001
2025-06-09,10,1878.947,1878.948,0.001
2025-06-09,11,1874.822,1874.823,0.001
2025-06-09,12,1889.672,1889.673,0.001
2025-06-09,13,1837.955,1837.956,0.001
2025-06-09,14,1838.055,1838.056,0.001
2025-06-09,15,1837.705,1837.706,0.001
2025-06-09,16,1840.955,1840.956,0.001
2025-06-09,17,1873.229,1873.23,0.001
2025-06-09,18,1876.604,1876.605,0.001
2025-06-09,19,1879.804,1879.805,0.001
2025-06-09,20,1889.229,1889.23,0.001
2025-06-09,21,1843.448,1843.45,0.002
2025-06-09,22,1846.323,1846.325,0.002
2025-06-09,23,1847.048,1847.05,0.002
2025-06-09,24,1879.823,1879.825,0.002
2025-06-09,25,1942.303,1942.306,0.003
2025-06-09,26,1862.853,1862.856,0.003
2025-06-09,27,1855.903,1855.906,0.003
2025-06-09,28,1837.828,1837.831,0.003
2025-06-09,29,1818.718,1818.719,0.001
2025-06-09,30,1790.193,1790.194,0.001
2025-06-09,31,1802.393,1802.394,0.001
2025-06-09,32,1821.243,1821.244,0.001
2025-06-09,33,1953.993,1953.996,0.003
2025-06-09,34,1940.843,1940.846,0.003
2025-06-09,35,1950.918,1950.921,0.003
2025-06-09,36,1939.943,1939.946,0.003
2025-06-09,37,1861.159,1861.16,0.001
2025-06-09,38,1856.184,1856.185,0.001
2025-06-09,39,1841.684,1841.685,0.001
2025-06-09,40,1886.559,1886.56,0.001
2025-06-09,41,1825.229,1825.232,0.003
2025-06-09,42,1840.454,1840.457,0.003
2025-06-09,43,1807.204,1807.207,0.003
2025-06-09,44,1742.704,1742.707,0.003
2025-06-09,45,1830.052,1830.053,0.001
2025-06-09,46,1822.702,1822.703,0.001
2025-06-09,47,1807.352,1807.353,0.001
2025-06-09,48,1802.852,1802.853,0.001
2025-06-09,49,1799.118,1799.119,0.001
2025-06-09,50,1773.193,1773.194,0.001
2025-06-09,51,1766.668,1766.669,0.001
2025-06-09,52,1776.293,1776.294,0.001
2025-06-09,53,1794.903,1794.906,0.003
2025-06-09,54,1804.503,1804.506,0.003
2025-06-09,55,1805.028,1805.031,0.003
2025-06-09,56,1818.728,1818.731,0.003
2025-06-09,57,2142.48,2142.482,0.002
2025-06-09,58,2164.28,2164.282,0.002
2025-06-09,59,2167.355,2167.357,0.002
2025-06-09,60,2175.03,2175.032,0.002
2025-06-09,61,2363.683,2363.685,0.002
2025-06-09,62,2342.883,2342.885,0.002
2025-06-09,63,2288.708,2288.71,0.002
2025-06-09,64,2281.208,2281.21,0.002
2025-06-09,65,2583.834,2583.835,0.001
2025-06-09,66,2587.134,2587.135,0.001
2025-06-09,67,2523.334,2523.335,0.001
2025-06-09,68,2432.334,2432.335,0.001
2025-06-09,69,2114.715,2114.717,0.002
2025-06-09,70,2067.665,2067.667,0.002
2025-06-09,71,2067.715,2067.717,0.002
2025-06-09,72,2087.79,2087.792,0.002
2025-06-09,73,2609.887,2609.888,0.001
2025-06-09,74,2417.262,2417.263,0.001
2025-06-09,75,2358.812,2358.813,0.001
2025-06-09,76,2396.062,2396.063,0.001
2025-06-09,77,2243.615,2243.616,0.001
2025-06-09,78,2167.365,2167.366,0.001
2025-06-09,79,2155.34,2155.341,0.001
2025-06-09,80,2185.04,2185.041,0.001
2025-06-09,81,2270.787,2270.788,0.001
2025-06-09,82,2266.637,2266.638,0.001
2025-06-09,83,2246.487,2246.488,0.001
2025-06-09,84,2220.487,2220.488,0.001
2025-06-09,85,2193.141,2193.142,0.001
2025-06-09,86,2222.591,2222.592,0.001
2025-06-09,87,2322.366,2322.367,0.001
2025-06-09,88,2385.741,2385.742,0.001
2025-06-09,89,2140.733,2140.734,0.001
2025-06-09,90,2220.408,2220.409,0.001
2025-06-09,91,2223.433,2223.434,0.001
2025-06-09,92,2287.008,2287.009,0.001
2025-06-09,93,2229.647,2229.648,0.001
2025-06-09,94,2161.847,2161.848,0.001
2025-06-09,95,2134.397,2134.398,0.001
2025-06-09,96,2288.897,2288.898,0.001
2025-06-10,1,1716.597,1716.599,0.002
2025-06-10,2,1693.572,1693.574,0.002
2025-06-10,3,1638.497,1638.499,0.002
2025-06-10,4,1766.022,1766.024,0.002
2025-06-10,5,1720.746,1720.747,0.001
2025-06-10,6,1642.946,1642.947,0.001
2025-06-10,7,1559.696,1559.697,0.001
2025-06-10,8,1605.746,1605.747,0.001
2025-06-10,9,1524.958,1524.959,0.001
2025-06-10,10,1525.383,1525.384,0.001
2025-06-10,11,1523.408,1523.409,0.001
2025-06-10,12,1532.558,1532.559,0.001
2025-06-10,13,1466.552,1466.553,0.001
2025-06-10,14,1448.077,1448.078,0.001
2025-06-10,15,1431.852,1431.853,0.001
2025-06-10,16,1455.052,1455.053,0.001
2025-06-10,17,1459.169,1459.171,0.002
2025-06-10,18,1467.944,1467.946,0.002
2025-06-10,19,1462.969,1462.971,0.002
2025-06-10,20,1471.894,1471.896,0.002
2025-06-10,21,1617.571,1617.572,0.001
2025-06-10,22,1587.496,1587.497,0.001
2025-06-10,23,1587.996,1587.997,0.001
2025-06-10,24,1589.871,1589.872,0.001
2025-06-10,25,1519.129,1519.13,0.001
2025-06-10,26,1474.479,1474.48,0.001
2025-06-10,27,1551.854,1551.855,0.001
2025-06-10,28,1580.629,1580.63,0.001
2025-06-10,29,1568.824,1568.826,0.002
2025-06-10,30,1547.074,1547.076,0.002
2025-06-10,31,1497.324,1497.326,0.002
2025-06-10,32,1486.299,1486.301,0.002
2025-06-10,33,1836.622,1836.623,0.001
2025-06-10,34,1816.447,1816.448,0.001
2025-06-10,35,1700.197,1700.198,0.001
2025-06-10,36,1785.847,1785.848,0.001
2025-06-10,37,2068.392,2068.394,0.002
2025-06-10,38,1879.917,1879.919,0.002
2025-06-10,39,1873.167,1873.169,0.002
2025-06-10,40,1769.567,1769.569,0.002
2025-06-10,41,2015.843,2015.844,0.001
2025-06-10,42,1888.293,1888.294,0.001
2025-06-10,43,1939.093,1939.094,0.001
2025-06-10,44,1927.268,1927.269,0.001
2025-06-10,45,1548.113,1548.114,0.001
2025-06-10,46,1584.038,1584.039,0.001
2025-06-10,47,1556.113,1556.114,0.001
2025-06-10,48,1571.088,1571.089,0.001
2025-06-10,49,1369.252,1369.255,0.003
2025-06-10,50,1380.377,1380.38,0.003
2025-06-10,51,1374.777,1374.78,0.003
2025-06-10,52,1377.352,1377.355,0.003
2025-06-10,53,1482.343,1482.345,0.002
2025-06-10,54,1440.393,1440.395,0.002
2025-06-10,55,1431.318,1431.32,0.002
2025-06-10,56,1447.218,1447.22,0.002
2025-06-10,57,1429.155,1429.156,0.001
2025-06-10,58,1413.905,1413.906,0.001
2025-06-10,59,1485.255,1485.256,0.001
2025-06-10,60,1477.23,1477.231,0.001
2025-06-10,61,1539.898,1539.9,0.002
2025-06-10,62,1544.273,1544.275,0.002
2025-06-10,63,1616.623,1616.625,0.002
2025-06-10,64,1859.448,1859.45,0.002
2025-06-10,65,1605.879,1605.881,0.002
2025-06-10,66,1654.354,1654.356,0.002
2025-06-10,67,1609.304,1609.306,0.002
2025-06-10,68,1607.629,1607.631,0.002
2025-06-10,69,1766.099,1766.101,0.002
2025-06-10,70,1692.724,1692.726,0.002
2025-06-10,71,1745.899,1745.901,0.002
2025-06-10,72,1811.249,1811.251,0.002
2025-06-10,73,2133.963,2133.964,0.001
2025-06-10,74,2078.713,2078.714,0.001
2025-06-10,75,1974.638,1974.639,0.001
2025-06-10,76,1945.188,1945.189,0.001
2025-06-10,77,2142.237,2142.24,0.003
2025-06-10,78,2053.562,2053.565,0.003
